Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Zip Code_enc,City_enc
0,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,1,0.2624750499001996,0.05013356669123066,1,0.8210526315789473,0.45774021352313166,1,0,0,1,0,0,0,1,0,0,0.4,0.4
1,0,1,1,0.18055555555555555,1,0,-1,-1,-1,-1,-1,-1,0,0.0024950099800399306,0.028929854458364043,0,0.6947368421052631,0.07339857651245552,0,0,1,1,0,0,0,0,0,1,0.0,0.3037974683544304
0,0,1,0,0.8888888888888888,1,0,1,1,0,1,1,1,1,0.8532934131736527,0.7605874631540164,0,0.3263157894736842,0.5191281138790035,0,1,0,0,0,1,0,1,0,0,0.3333333333333333,0.3333333333333333
1,0,1,1,0.5555555555555556,1,0,1,1,0,1,0,1,1,0.5269461077844311,0.3278371407516581,0,0.39999999999999997,0.846085409252669,1,0,0,1,0,0,0,0,0,1,0.25,0.25
0,0,1,1,1.0,0,-1,1,1,1,0,0,0,0,0.19910179640718562,0.3181420412675019,0,0.5578947368421052,0.6020907473309608,1,0,0,0,0,1,0,1,0,0,0.2,0.2222222222222222
1,0,1,1,0.1388888888888889,1,0,0,1,0,1,0,1,1,0.46856287425149695,0.07103214812085483,0,0.4105263157894737,0.25222419928825623,1,0,0,1,0,0,0,0,1,0,0.25,0.25
0,0,0,0,0.09722222222222221,1,0,0,0,0,0,0,0,0,0.2529940119760479,0.032056005895357405,0,0.736842105263158,0.3474199288256228,1,0,0,1,0,0,0,0,0,1,0.2,0.2222222222222222
0,0,1,1,0.2222222222222222,1,1,0,0,1,0,1,0,1,0.7210578842315369,0.16606024318349302,0,0.6421052631578947,0.7911476868327402,0,1,0,1,0,0,1,0,0,0,0.0,0.0
1,0,1,0,0.1388888888888889,1,0,-1,-1,-1,-1,-1,-1,1,0.01996007984031936,0.0291025700073692,0,0.6947368421052631,0.6459074733096085,0,0,1,1,0,0,0,0,0,1,0.0,0.16666666666666666
1,0,0,0,0.41666666666666663,1,1,0,1,1,0,1,0,1,0.5029940119760479,0.2347434598378777,0,0.2631578947368421,0.5338078291814946,1,0,0,0,1,0,0,1,0,0,0.0,0.2222222222222222
1,0,0,0,0.19444444444444442,1,0,0,1,0,1,0,0,1,0.6137724550898203,0.12807433677229182,0,0.5052631578947369,0.5331405693950177,0,1,0,1,0,0,0,1,0,0,0.5,0.5
1,0,1,0,1.0,1,1,-1,-1,-1,-1,-1,-1,0,0.06287425149700598,0.21553173360353722,0,0.7684210526315789,0.4590747330960854,0,0,1,0,0,1,0,1,0,0,0.0,0.2875
1,0,1,1,0.125,1,0,-1,-1,-1,-1,-1,-1,0,0.0119760479041916,0.024255020265291086,0,0.2,0.09430604982206403,0,0,1,0,0,1,0,0,0,1,0.6666666666666666,0.5
0,0,0,0,0.09722222222222221,0,-1,0,0,0,0,0,0,1,0.05788423153692615,0.0173694270449521,0,0.2210526315789474,0.5920818505338078,1,0,0,0,1,0,0,1,0,0,0.25,0.2653061224489796
0,0,0,0,0.027777777777777776,1,0,1,0,1,0,0,0,1,0.3647704590818363,0.01305153831982314,1,0.6842105263157894,0.49644128113878994,1,0,0,1,0,0,0,0,0,1,0.5,0.5
0,0,0,1,0.16666666666666666,1,1,0,0,0,0,0,0,1,0.5508982035928143,0.10033621960206339,1,0.7684210526315789,0.0015569395017793197,0,1,0,1,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333
0,0,0,0,0.15277777777777776,1,0,0,0,0,0,0,0,0,0.2659680638722555,0.056650700073691974,0,0.35789473684210527,0.722864768683274,1,0,0,1,0,0,0,1,0,0,0.0,0.15789473684210525
0,0,0,0,0.1111111111111111,1,0,0,0,0,0,1,1,1,0.47604790419161674,0.06292027450257923,0,0.5789473684210527,0.2275355871886121,1,0,0,1,0,0,0,0,1,0,0.3333333333333333,0.4
1,0,0,0,0.4722222222222222,1,0,-1,-1,-1,-1,-1,-1,0,0.017964071856287428,0.07751473839351512,0,0.6631578947368422,0.19150355871886116,0,0,1,1,0,0,0,0,0,1,0.2,0.14285714285714285
0,0,0,0,0.7777777777777777,1,0,0,1,0,1,1,1,1,0.5708582834331337,0.4933504513633014,0,0.5368421052631578,0.9973309608540925,1,0,0,0,1,0,1,0,0,0,0.0,0.2564102564102564
1,0,1,0,0.7083333333333333,1,0,1,1,0,1,0,1,1,0.5109780439121756,0.41019942888725136,0,0.47368421052631576,0.8062722419928824,1,0,0,0,1,0,0,1,0,0,0.25,0.25
1,0,0,0,0.2777777777777778,0,-1,0,0,0,0,0,0,0,0.06337325349301395,0.05825695467943995,0,0.15789473684210525,0.876112099644128,1,0,0,1,0,0,0,1,0,0,0.0,0.0
1,0,1,1,0.8888888888888888,1,1,0,1,0,0,0,0,1,0.35229540918163676,0.3914713061901253,0,0.3263157894736842,0.6563612099644128,1,0,0,0,1,0,1,0,0,0,0.75,0.75
1,0,1,1,0.9583333333333333,1,0,0,1,1,1,0,0,0,0.4046906187624751,0.47608465364775243,0,0.6947368421052631,0.8547597864768682,1,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.25274725274725274
0,0,1,0,0.013888888888888888,1,0,0,0,0,0,1,0,1,0.6187624750499001,0.00927482498157701,1,0.9052631578947368,0.5048932384341637,0,1,0,1,0,0,0,0,1,0,0.25,0.42857142857142855
0,0,0,0,0.2361111111111111,1,0,-1,-1,-1,-1,-1,-1,0,0.0089820359281437,0.04249378224023582,0,0.25263157894736843,0.7437722419928826,0,0,1,0,0,1,0,1,0,0,0.25,0.25
1,0,0,0,0.18055555555555555,1,1,1,1,1,1,1,1,0,0.7025948103792414,0.13376819270449522,0,0.23157894736842105,0.7571174377224198,1,0,0,0,0,1,0,1,0,0,0.25,0.2972972972972973
1,0,0,0,0.013888888888888888,0,-1,0,0,0,0,1,0,1,0.16117764471057888,0.003995486366985999,1,0.8,0.5500444839857651,1,0,0,1,0,0,0,0,1,0,0.25,0.2653061224489796
1,0,1,0,0.2361111111111111,1,0,1,0,0,1,1,0,0,0.7315369261477045,0.18128799742078117,1,0.8842105263157896,0.8096085409252668,0,1,0,1,0,0,0,0,1,0,0.5,0.5
0,0,1,1,0.736111111111111,1,1,1,1,0,1,0,0,0,0.4550898203592815,0.40202998341930735,0,0.42105263157894735,0.7933718861209963,1,0,0,0,1,0,1,0,0,0,0.3333333333333333,0.3333333333333333
0,1,1,0,0.5972222222222222,1,0,0,1,1,0,1,1,1,0.8183632734530939,0.495578481945468,0,0.631578947368421,0.5551601423487543,0,1,0,0,1,0,1,0,0,0,0.0,0.0
1,1,1,0,0.9305555555555555,1,0,-1,-1,-1,-1,-1,-1,1,0.014970059880239528,0.14543224944731026,0,0.7473684210526315,0.6519128113879004,0,0,1,0,0,1,1,0,0,0,0.25,0.21052631578947367
1,0,0,0,0.5694444444444444,1,0,-1,-1,-1,-1,-1,-1,1,0.0119760479041916,0.09291520817980842,0,0.35789473684210527,0.8173932384341637,0,0,1,0,1,0,0,0,0,1,0.0,0.0
0,1,0,0,0.1388888888888889,1,1,0,0,0,0,1,1,1,0.7664670658682635,0.1034393422991894,1,0.736842105263158,0.7451067615658363,0,1,0,1,0,0,0,0,1,0,1.0,1.0
1,0,0,0,0.013888888888888888,1,0,1,1,0,1,0,0,1,0.6472055888223553,0.009602984524686812,0,0.2210526315789474,0.8801156583629893,0,1,0,1,0,0,0,0,0,1,0.3333333333333333,0.5454545454545454
0,0,1,1,0.013888888888888888,1,0,1,0,0,0,0,0,1,0.3013972055888223,0.00561325534266765,0,0.5578947368421052,0.6817170818505337,1,0,0,1,0,0,0,0,0,1,0.25,0.25
0,0,1,1,0.08333333333333333,1,0,1,0,0,0,0,0,1,0.3053892215568862,0.03404223470891673,0,0.39999999999999997,0.46107651245551595,1,0,0,1,0,0,0,0,1,0,0.0,0.0
0,0,0,0,0.09722222222222221,1,0,0,0,0,0,0,0,0,0.5049900199600799,0.05626496868091378,0,0.15789473684210525,0.5153469750889679,0,1,0,1,0,0,1,0,0,0,0.5,0.5
1,0,0,0,0.5694444444444444,0,-1,0,1,0,0,0,1,1,0.21756487025948107,0.1931938559322034,0,0.7789473684210526,0.10031138790035588,1,0,0,1,0,0,0,0,1,0,0.5,0.5
1,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,0,0.27045908183632733,0.02199820375829035,1,0.7684210526315789,0.19150355871886116,1,0,0,1,0,0,0,0,0,1,0.25,0.25
0,0,1,0,1.0,1,1,1,0,1,1,1,1,1,0.9216566866267466,0.9488819546794401,0,0.6526315789473685,0.6528024911032028,0,1,0,0,0,1,0,1,0,0,0.25,0.25
1,0,1,0,0.7916666666666666,1,0,1,1,0,1,1,0,1,0.5169660678642714,0.47492745946941783,0,0.28421052631578947,0.8398576512455515,1,0,0,0,0,1,0,1,0,0,0.2,0.2222222222222222
0,1,0,0,0.05555555555555555,1,0,0,0,1,0,1,1,1,0.7604790419161676,0.04863669859985262,0,0.4105263157894737,0.16770462633451955,0,1,0,1,0,0,0,0,1,0,0.25,0.25
1,0,0,0,0.611111111111111,1,0,-1,-1,-1,-1,-1,-1,0,0.013473053892215536,0.09995624539425205,0,0.6105263157894736,0.17927046263345192,0,0,1,0,0,1,0,0,0,1,0.25,0.25
1,0,1,0,0.29166666666666663,1,0,0,0,1,1,0,0,0,0.6052894211576847,0.2006321389093589,0,0.2,0.6443505338078291,0,1,0,0,1,0,0,0,1,0,0.3333333333333333,0.3333333333333333
0,0,1,1,0.9166666666666666,1,1,-1,-1,-1,-1,-1,-1,1,0.06736526946107785,0.19256056558585116,0,0.43157894736842106,0.8038256227758006,0,0,1,0,0,1,0,1,0,0,0.0,0.0
0,0,0,0,0.29166666666666663,1,0,1,0,1,0,1,0,0,0.467065868263473,0.16401068533529847,0,0.42105263157894735,0.19661921708185048,1,0,0,1,0,0,1,0,0,0,0.0,0.20833333333333334
1,0,1,1,0.4583333333333333,1,1,-1,-1,-1,-1,-1,-1,0,0.056886227544910184,0.09654799189388358,0,0.7157894736842105,0.784697508896797,0,0,1,1,0,0,1,0,0,0,0.2,0.33884297520661155
1,0,1,1,0.3333333333333333,1,0,-1,-1,-1,-1,-1,-1,0,0.01147704590818363,0.052108281134856306,0,0.3894736842105263,0.5869661921708184,0,0,1,0,0,1,0,0,0,1,0.0,0.0
1,0,0,0,0.20833333333333331,1,0,-1,-1,-1,-1,-1,-1,0,0.010479041916167664,0.0381816507000737,0,0.34736842105263155,0.15991992882562278,0,0,1,0,0,1,0,0,0,1,0.25,0.33884297520661155
1,0,1,1,0.06944444444444445,1,1,-1,-1,-1,-1,-1,-1,1,0.05738522954091815,0.015227754237288138,0,0.15789473684210525,0.2620106761565836,0,0,1,1,0,0,0,0,0,1,0.0,0.0
0,0,0,0,0.041666666666666664,0,-1,1,0,1,1,0,0,0,0.22754491017964074,0.01234916175386883,0,0.43157894736842106,0.785364768683274,1,0,0,1,0,0,0,0,0,1,0.25,0.16666666666666666
1,0,1,0,0.375,1,0,1,0,0,1,1,1,1,0.8318363273453095,0.3087175294767871,0,0.6736842105263159,0.39857651245551595,0,1,0,0,1,0,0,1,0,0,0.2,0.2
1,0,1,1,0.7222222222222222,1,1,0,0,1,0,1,1,0,0.8253493013972057,0.6103882645541637,0,0.21052631578947367,0.8787811387900356,0,1,0,0,1,0,1,0,0,0,0.5,0.4
0,0,1,0,0.9583333333333333,1,1,0,1,0,1,1,0,1,0.7375249500998005,0.7438916267501844,0,0.5368421052631578,0.5447064056939501,0,1,0,0,0,1,0,0,0,1,0.25,0.25
1,0,1,0,0.5138888888888888,1,0,-1,-1,-1,-1,-1,-1,1,0.012974051896207595,0.08261560427413413,0,0.15789473684210525,0.8238434163701066,0,0,1,0,1,0,1,0,0,0,0.5,0.42857142857142855
1,0,0,0,0.5972222222222222,1,1,-1,-1,-1,-1,-1,-1,1,0.07135728542914171,0.13681374355195286,0,0.7789473684210526,0.003113879003558695,0,0,1,0,0,1,0,1,0,0,0.4,0.46153846153846156
1,0,1,1,0.8055555555555555,1,0,-1,-1,-1,-1,-1,-1,0,0.01746506986027943,0.13365304900515845,0,0.6421052631578947,0.5384786476868327,0,0,1,0,0,1,0,1,0,0,0.0,0.0
1,0,1,1,0.9583333333333333,0,-1,1,0,1,0,0,1,1,0.2534930139720559,0.3408368644067797,0,0.7157894736842105,0.550711743772242,1,0,0,0,0,1,0,1,0,0,0.25,0.2653061224489796
1,0,1,1,0.7083333333333333,1,0,-1,-1,-1,-1,-1,-1,0,0.013972055888223534,0.11845408069270451,0,0.6736842105263159,0.45685053380782914,0,0,1,0,0,1,0,0,0,1,0.0,0.0
0,0,0,0,0.41666666666666663,1,0,1,1,1,0,0,0,1,0.656187624750499,0.28078942520265293,0,0.6421052631578947,0.754003558718861,0,1,0,1,0,0,0,1,0,0,0.0,0.1111111111111111
1,0,0,0,0.3194444444444444,1,1,1,0,0,0,1,0,1,0.713572854291417,0.24983879882092858,1,0.6526315789473685,0.5887455516014234,0,1,0,1,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333
0,0,1,0,0.9027777777777777,1,1,1,0,1,1,1,1,0,0.8992015968063873,0.7988612288135594,1,0.7789473684210526,0.9157028469750889,0,1,0,0,0,1,1,0,0,0,0.4,0.4
1,0,1,0,0.7222222222222222,1,0,-1,-1,-1,-1,-1,-1,1,0.018463073852295397,0.12558147568165073,0,0.2210526315789474,0.7737989323843416,0,0,1,0,1,0,0,0,1,0,0.2,0.15384615384615385
0,0,0,0,0.6666666666666666,1,1,1,0,1,0,1,1,1,0.6007984031936127,0.42401091562269716,0,0.6736842105263159,0.056494661921708156,1,0,0,0,1,0,0,1,0,0,0.0,0.0
1,0,1,1,0.6805555555555555,1,0,0,1,1,0,1,1,0,0.593313373253493,0.44033253500368463,0,0.6736842105263159,0.48865658362989317,1,0,0,0,1,0,0,1,0,0,0.6666666666666666,0.6666666666666666
1,1,1,0,0.375,1,0,1,0,1,0,1,1,1,0.8253493013972057,0.31715756263817246,1,0.7578947368421052,0.6338967971530248,0,1,0,1,0,0,0,0,1,0,0.6,0.33884297520661155
1,0,0,0,0.1388888888888889,1,0,-1,-1,-1,-1,-1,-1,0,0.0029940119760479,0.01879145173176124,0,0.6000000000000001,0.8776690391459073,0,0,1,1,0,0,0,0,0,1,0.0,0.0
0,0,1,0,0.611111111111111,1,1,1,0,1,0,0,0,1,0.6611776447105788,0.41755135408990424,0,0.4105263157894737,0.17059608540925264,0,1,0,1,0,0,0,1,0,0,0.0,0.0
0,0,1,1,0.986111111111111,1,1,1,1,1,1,1,1,0,0.7120758483033933,0.7435001381724393,0,0.5473684210526315,0.5429270462633451,1,0,0,0,0,1,0,1,0,0,0.25,0.25
0,0,1,0,0.9166666666666666,1,0,-1,-1,-1,-1,-1,-1,1,0.017964071856287428,0.15653785924834196,0,0.17894736842105263,0.6321174377224198,0,0,1,0,1,0,0,0,1,0,0.0,0.0
1,1,0,0,0.06944444444444445,1,0,1,1,0,1,0,0,0,0.4126746506986028,0.03314411385408991,0,0.3157894736842105,0.36899466192170816,1,0,0,1,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333
0,0,0,0,0.05555555555555555,1,0,0,0,1,0,0,1,0,0.6736526946107784,0.03547577376565955,0,0.5263157894736843,0.3669928825622776,0,1,0,1,0,0,0,0,1,0,0.0,0.0
1,0,0,0,0.09722222222222221,1,0,-1,-1,-1,-1,-1,-1,0,0.013473053892215536,0.019937131540162127,0,0.43157894736842106,0.16614768683274017,0,0,1,0,1,0,0,0,0,1,0.0,0.0
0,0,1,0,1.0,1,1,1,1,1,1,1,0,0,0.6362275449101795,0.6695778831982314,0,0.5789473684210527,0.48020462633451955,1,0,0,0,0,1,1,0,0,0,0.0,0.0
1,0,1,0,0.9722222222222222,1,1,0,0,1,1,1,1,1,0.8557884231536927,0.8277104826823878,0,0.6842105263157894,0.7962633451957294,0,1,0,0,0,1,1,0,0,0,0.25,0.25
0,0,1,1,0.8055555555555555,0,-1,1,1,1,0,1,0,0,0.3138722554890219,0.3362023305084746,0,0.42105263157894735,0.6007562277580071,1,0,0,0,1,0,0,0,0,1,0.25,0.25
1,1,0,0,0.013888888888888888,0,-1,0,0,0,0,0,0,1,0.07135728542914171,0.0029591930729550484,1,0.8210526315789473,0.46530249110320276,1,0,0,1,0,0,0,0,0,1,0.5,0.5
0,0,1,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.498502994011976,0.007887343404568902,1,0.8842105263157896,0.8340747330960853,0,1,0,1,0,0,0,0,1,0,0.5,0.2875
0,0,1,0,0.3055555555555555,1,0,1,1,0,1,1,1,1,0.8587824351297406,0.25107659358879886,0,0.6631578947368422,0.09475088967971523,0,1,0,1,0,0,0,0,1,0,0.0,0.0
0,0,1,1,0.9722222222222222,0,-1,0,1,1,1,1,1,0,0.4171656686626746,0.47654522844509956,0,0.5368421052631578,0.4713078291814946,1,0,0,0,1,0,0,0,1,0,0.5,0.5
1,1,0,0,0.20833333333333331,1,0,0,0,0,0,1,1,1,0.7280439121756488,0.16123572218128226,0,0.37894736842105264,0.4826512455516013,0,1,0,1,0,0,0,0,1,0,0.2,0.2
1,1,0,0,0.41666666666666663,0,-1,0,0,1,0,1,0,1,0.21706586826347302,0.13505780213706708,1,0.9368421052631579,0.22531138790035588,1,0,0,1,0,0,0,0,1,0,0.25,0.25
0,0,0,0,0.6666666666666666,1,0,-1,-1,-1,-1,-1,-1,0,0.015968063872255467,0.11318049926308034,0,0.39999999999999997,0.5329181494661921,0,0,1,0,0,1,0,1,0,0,0.0,0.2875
1,0,1,1,0.9305555555555555,1,1,0,0,1,1,1,1,1,0.8692614770459084,0.7735238577745026,0,0.5684210526315789,0.9741992882562277,0,1,0,0,0,1,1,0,0,0,0.4,0.2222222222222222
1,0,1,1,0.09722222222222221,1,0,-1,-1,-1,-1,-1,-1,0,0.0209580838323353,0.018302091009579958,0,0.7263157894736842,0.4570729537366548,0,0,1,1,0,0,0,0,0,1,0.0,0.0
0,0,1,1,0.6666666666666666,1,1,-1,-1,-1,-1,-1,-1,0,0.04990019960079842,0.13510385961680177,0,0.6421052631578947,0.6708185053380783,0,0,1,0,0,1,0,0,0,1,0.0,0.2653061224489796
0,0,1,1,0.6527777777777778,1,0,-1,-1,-1,-1,-1,-1,0,0.014970059880239528,0.10956498710390568,0,0.6210526315789473,0.7072953736654805,0,0,1,0,1,0,0,0,0,1,0.0,0.0
0,0,0,0,0.013888888888888888,1,0,0,1,0,0,0,0,1,0.31536926147704586,0.005774456521739131,0,0.47368421052631576,0.44728647686832734,1,0,0,1,0,0,0,0,0,1,0.25,0.25
1,0,0,0,0.2638888888888889,1,0,0,1,0,0,1,0,0,0.39570858283433136,0.12035395173176125,0,0.7157894736842105,0.45151245551601416,1,0,0,0,1,0,0,0,1,0,0.0,0.0
1,0,1,0,0.6944444444444444,1,1,1,1,0,1,1,1,1,0.9091816367265471,0.6224438098747238,0,0.16842105263157894,0.5945284697508896,0,1,0,1,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333
1,1,0,0,0.2222222222222222,1,1,0,0,0,0,1,1,1,0.7744510978043913,0.1760777450257922,1,0.9578947368421054,0.869661921708185,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666
1,0,0,0,0.013888888888888888,1,0,0,1,0,0,0,0,0,0.3088822355289421,0.005699613117170229,0,0.5684210526315789,0.7248665480427047,1,0,0,1,0,0,0,0,1,0,0.0,0.2564102564102564
1,0,1,0,0.9722222222222222,1,1,0,1,1,1,1,1,1,0.9176646706586826,0.8925997144436257,0,0.6210526315789473,0.8843416370106761,0,1,0,0,0,1,0,0,1,0,0.5,0.5
1,0,0,0,0.736111111111111,1,1,1,1,1,0,1,0,0,0.7989021956087823,0.6116260593220341,0,0.15789473684210525,0.585409252669039,0,1,0,0,1,0,0,0,0,1,0.5,0.21428571428571427
1,0,0,0,0.2638888888888889,1,0,0,0,0,0,0,1,1,0.375748502994012,0.12589812085482685,0,0.34736842105263155,0.307161921708185,1,0,0,1,0,0,0,0,1,0,0.0,0.0
1,0,0,0,0.20833333333333331,1,0,0,1,0,0,0,0,0,0.3023952095808383,0.08483787767133383,0,0.6000000000000001,0.796485765124555,1,0,0,1,0,0,0,0,1,0,0.25,0.2972972972972973
0,0,0,0,0.1388888888888889,1,1,1,0,0,0,0,0,1,0.35878243512974056,0.06542464996315403,0,0.5684210526315789,0.4804270462633451,1,0,0,1,0,0,0,1,0,0,0.3333333333333333,0.3333333333333333
0,0,0,0,0.041666666666666664,1,0,0,1,0,0,0,0,0,0.5578842315369261,0.025458271923360358,0,0.5894736842105264,0.43438612099644125,0,1,0,1,0,0,0,1,0,0,0.4,0.4
0,0,0,1,0.18055555555555555,1,0,1,0,0,0,0,0,1,0.33483033932135725,0.07722112196020635,0,0.30526315789473685,0.6508007117437721,1,0,0,1,0,0,0,1,0,0,0.3333333333333333,0.4444444444444444
1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9491017964071857,0.9421921057479736,0,0.34736842105263155,0.7580071174377224,0,1,0,0,0,1,1,0,0,0,0.25,0.25274725274725274
0,0,1,0,1.0,1,1,1,1,1,1,1,1,0,0.9570858283433135,0.9643342391304348,0,0.5052631578947369,0.9499555160142349,0,1,0,0,0,1,0,1,0,0,0.2,0.2653061224489796
1,1,0,0,0.2361111111111111,1,1,0,0,1,0,0,0,1,0.6397205588822357,0.16926699521002211,0,0.2210526315789474,0.38945729537366547,0,1,0,1,0,0,0,1,0,0,0.2,0.2
0,0,1,0,0.8888888888888888,1,1,1,0,0,0,1,0,1,0.47504990019960086,0.5057686993367724,0,0.21052631578947367,0.6005338078291814,1,0,0,0,1,0,0,1,0,0,0.0,0.0
1,0,0,0,0.8055555555555555,1,0,1,1,1,1,0,0,1,0.4625748502994012,0.43702215364775243,0,0.5473684210526315,0.6754893238434162,1,0,0,0,0,1,0,1,0,0,0.0,0.0
0,0,0,1,0.4583333333333333,1,1,1,0,1,0,0,1,1,0.7659680638722555,0.37711288688282985,0,0.34736842105263155,0.24110320284697506,0,1,0,1,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333
0,0,1,0,0.75,1,1,0,1,1,0,1,1,1,0.8557884231536927,0.6077457166543847,1,0.7578947368421052,0.4483985765124555,0,1,0,1,0,0,0,0,1,0,0.5,0.5
1,0,0,1,0.1388888888888889,1,1,1,0,1,1,0,1,0,0.5489021956087825,0.07982912675018423,0,0.25263157894736843,0.540702846975089,1,0,0,0,1,0,0,1,0,0,0.0,0.0
1,0,1,0,0.986111111111111,0,-1,1,1,1,1,1,1,0,0.48153692614770455,0.5399260777450259,0,0.3894736842105263,0.5994217081850534,1,0,0,0,1,0,1,0,0,0,0.0,0.0
0,0,1,0,0.9722222222222222,1,1,1,0,0,1,1,1,1,0.5828343313373254,0.6090871407516582,0,0.4421052631578947,0.9512900355871886,1,0,0,0,0,1,0,1,0,0,0.25,0.26666666666666666
1,1,0,0,0.013888888888888888,1,0,0,0,1,0,0,0,1,0.5663672654690619,0.008670320560058955,1,0.6526315789473685,0.6447953736654805,0,1,0,1,0,0,1,0,0,0,0.4,0.4
0,0,0,0,0.013888888888888888,1,0,-1,-1,-1,-1,-1,-1,0,0.018463073852295397,0.002348931466470155,0,0.43157894736842106,0.2146352313167259,0,0,1,1,0,0,0,0,0,1,0.25,0.21428571428571427
0,0,0,1,0.1111111111111111,1,0,-1,-1,-1,-1,-1,-1,0,0.017964071856287428,0.02057617907148121,0,0.3894736842105263,0.5725088967971529,0,0,1,1,0,0,0,0,0,1,0.0,0.16666666666666666
0,0,0,0,0.1388888888888889,1,0,1,1,1,0,1,1,1,0.8567864271457086,0.12452215364775242,1,0.831578947368421,0.6743772241992881,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666
1,0,1,0,0.4305555555555555,1,0,1,0,0,1,0,1,1,0.4535928143712575,0.22001082350773768,0,0.2,0.7090747330960853,1,0,0,0,1,0,0,0,1,0,0.0,0.0
1,0,0,0,0.38888888888888884,1,0,1,1,0,1,0,0,1,0.4126746506986028,0.19052827929255714,0,0.6736842105263159,0.4733096085409252,1,0,0,0,1,0,0,0,1,0,0.0,0.0
1,1,0,0,0.125,1,1,0,0,0,0,0,1,1,0.6576846307385229,0.08779707074428889,1,0.9473684210526316,0.342526690391459,0,1,0,1,0,0,0,0,1,0,1.0,0.2653061224489796
1,1,1,0,0.5555555555555556,0,-1,0,1,0,0,1,0,1,0.20708582834331335,0.188536293294031,1,0.9894736842105263,0.06516903914590744,1,0,0,1,0,0,0,0,1,0,0.25,0.2653061224489796
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.25848303393213573,0.005118137435519529,0,0.7263157894736842,0.332517793594306,1,0,0,1,0,0,0,0,0,1,0.5,0.2857142857142857
1,0,1,0,0.38888888888888884,1,0,0,0,0,0,1,1,1,0.7140718562874251,0.2992527173913044,1,0.9894736842105263,0.879670818505338,0,1,0,0,1,0,1,0,0,0,0.5,0.4444444444444444
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,1,0.3213572854291417,0.005843542741341194,0,0.7894736842105263,0.05493772241992878,1,0,0,1,0,0,0,0,0,1,0.0,0.0
1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.9885229540918163,0.9567174834193074,0,0.5157894736842106,0.9274911032028469,0,1,0,0,0,1,1,0,0,0,0.0,0.0
0,0,1,0,0.5416666666666666,1,1,-1,-1,-1,-1,-1,-1,1,0.05239520958083832,0.1040668754605748,0,0.2631578947368421,0.4375,0,0,1,0,0,1,0,0,0,1,0.25,0.25
1,0,1,0,0.9305555555555555,1,1,-1,-1,-1,-1,-1,-1,1,0.06686626746506985,0.19956130250552695,0,0.28421052631578947,0.8638790035587188,0,0,1,0,0,1,0,1,0,0,0.3333333333333333,0.25
1,0,0,0,0.2777777777777778,1,0,-1,-1,-1,-1,-1,-1,1,0.007984031936127761,0.04994357958732499,0,0.7578947368421052,0.8469750889679714,0,0,1,0,1,0,0,1,0,0,0.25,0.21428571428571427
1,0,1,1,0.25,1,0,-1,-1,-1,-1,-1,-1,0,0.007984031936127761,0.03560818901989684,0,0.3263157894736842,0.05916370106761559,0,0,1,0,0,1,0,0,0,1,0.0,0.0
0,0,0,0,0.2222222222222222,1,1,0,1,0,0,0,0,0,0.3667664670658682,0.10079103721444364,0,0.21052631578947367,0.39323843416370097,1,0,0,1,0,0,0,0,1,0,0.0,0.0
0,0,0,0,0.5694444444444444,1,0,0,1,0,1,1,1,1,0.8093812375249501,0.48594671149594704,0,0.6421052631578947,0.1416814946619217,0,1,0,0,0,1,0,1,0,0,0.0,0.0
0,1,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.5603792415169662,0.008601234340456891,1,0.8736842105263158,0.2991548042704626,0,1,0,1,0,0,0,0,1,0,0.6666666666666666,0.2857142857142857
1,0,0,0,0.20833333333333331,1,0,1,0,1,1,0,0,0,0.40319361277445115,0.10997950442151806,0,0.5263157894736843,0.5547153024911032,1,0,0,1,0,0,0,0,1,0,0.0,0.38461538461538464
1,0,0,0,0.40277777777777773,1,0,-1,-1,-1,-1,-1,-1,0,0.007984031936127761,0.06927044952100223,0,0.46315789473684205,0.7170818505338078,0,0,1,1,0,0,0,1,0,0,0.25,0.25
